steel_grade,yield_strength,cross_section_area,load_applied,length,temperature,stress,slenderness_ratio,load_factor,safety_factor,failure_load
A992,351.6325771466552,572.8890007037605,62441.70159560473,5.861217878338997,4.741206334280832,108.99441518147279,0.010230983438569836,177.57655477285942,3.226152244233765,53848.01685329529
S355,348.32824675601574,403.06353732784373,74289.40206382648,4.893161473329922,11.360343736779281,184.3118892776475,0.01213992589299866,213.27412506934016,1.8898848474787968,32534.174245806487
A36,252.03612210423887,379.2836158915053,34885.75266765807,5.6841088305489915,53.08782537584939,91.97801119265114,0.014986433877953063,138.41568572154816,2.7401779929372516,24701.075662277097
S275,274.36760604648225,474.5247638867066,49505.79510947453,3.2390495830397272,6.578661157334704,104.32710551075498,0.006825881027808813,180.43600635961178,2.629878445330758,29724.10556254083
A992,347.11980319115145,386.53346045762896,115461.91423034384,2.3825704162564776,38.446812522614586,298.7113045624689,0.006163943513287772,332.62842732934325,1.1620578059460718,37172.24899914453
A572,330.1192466546555,462.0999702763751,65227.76542286201,1.3576183644929558,27.056575659987928,141.15509547393015,0.0029379321614779255,197.58849592643747,2.3386987593063906,39692.56237291946
S355,357.5786281061894,268.5323328611577,109681.73818203849,2.23404848051945,7.907057291959582,408.4489082316522,0.008319476677970637,306.7346020172842,0.8754549734366981,26356.51115550784
A572,342.60749025676853,338.3742374010577,53326.75675046106,5.498924074755153,56.15153779319661,157.59697653121145,0.01625101283416432,155.6497107243485,2.173947101002388,32147.14833036981
A572,347.2955656459767,418.0762657275196,118467.52463030501,5.144767453658436,-9.09428859555244,283.3634299334179,0.012305810866124431,341.1144176573434,1.2256188659474547,39956.15271518616
S275,264.6752842173334,467.82862633746237,83376.79398811207,3.7033268672594124,8.750714907706751,178.22080414542495,0.00791599029809703,315.0154130736616,1.4850975759337455,38529.92641452191
A992,346.30056183195984,277.75597927975275,50315.58651978515,3.8613811669065923,-8.790987586280728,181.15032716940308,0.013902063159610515,145.2945564211948,1.911675055977769,26633.255627949173
A992,355.7804689515631,446.7182966729141,25066.044299382535,2.917831394100329,53.47350752800679,56.11152371879637,0.0065317033482439986,70.4536827815444,6.340595395957549,39518.71573285573
A572,332.4048467802385,576.8058588429702,111907.70071202904,5.502846946407699,19.040347628807282,194.01276702790014,0.009540206400548708,336.6608573731602,1.7133142930353484,40996.123626180146
A572,347.26487161335285,207.80192089879074,87410.70167314212,2.891777310443019,39.3511205976554,420.64433906612066,0.013916027811174325,251.71190298356987,0.8255546060225635,8023.458567689566
S355,369.541742265138,389.7858298796286,95118.68271391647,2.330303967968813,47.69504919370089,244.02806726783905,0.005978421454388027,257.39631504381157,1.5143411428142743,36716.85949529692
A572,351.2576668067838,507.3817703661744,116125.20915915103,1.5188562665180219,0.5403221996069778,228.87146512052286,0.0029935176138115335,330.598361638119,1.5347377036355878,40632.95366093566
S275,272.6689545026327,211.65383986213743,22399.428600796273,3.554959880641481,4.016007281408054,105.8304853594262,0.016796103878658826,82.1488043684856,2.5764689028551864,13716.096911348035
S275,274.39662369819376,345.8128598869167,56987.44100690973,2.4211160637030815,57.00320410959016,164.79271773046563,0.007001232008823512,207.68273398870124,1.6651016348125036,18160.396137850785
S275,261.5476228308692,439.22616855096766,43913.831690723004,2.6505132381692773,28.66088424207178,99.97999854060895,0.0060345066572728865,167.8999457743879,2.6159994663796304,29346.2318277191
A572,346.0583382101139,318.1891675757442,74819.82353544228,3.7278341652653584,0.3828183557905156,235.14258547985168,0.011715779621498133,216.20581062264256,1.4716957266754478,34164.690967914736
S355,340.1893507247355,282.8728419448484,103341.90371546743,5.214117509770727,-2.360368849216826,365.3298881750407,0.018432725721995332,303.7775976682075,0.9311840113167538,16730.16847331726
A572,348.83327538206834,498.5331901425737,112112.07468551969,3.428188584794675,44.385702653836404,224.8838731348201,0.006876550353275897,321.3915718410927,1.5511707021024996,49462.530501742585
A36,240.3042483966005,211.3996376230116,24564.039035575595,2.477861563137859,36.13946797412786,116.19716718427199,0.01172121953944227,102.2205774532744,2.068073208837463,20246.343521658688
A36,244.85138398393988,337.84906128232035,61430.85691080854,1.6612667850319314,17.648066212154575,181.82929583301234,0.004917186327901943,250.89038056994553,1.3466002981654042,20714.0464992281
S275,268.4236640585733,234.16344722118447,85329.94399981582,2.5204884870438873,30.855325789921636,364.4033473730657,0.010763799888302387,317.8927770734692,0.7366114114856603,22010.979558424508
S355,358.70229555595654,541.5243092435135,106948.70505295957,2.1388523402000166,8.63901532955477,197.49566774271386,0.0039496885064825675,298.1545041054132,1.8162539951167613,54446.567443224856
A992,337.80407847016016,471.38039800982574,83168.83896985406,3.961253591439191,56.64057870593162,176.43677870567802,0.008403517855565602,246.2043659937657,1.9145899225108052,34375.444732848904
A36,227.4969656193133,374.6235198030064,49102.063907055264,4.3699672749432334,35.05002303108296,131.07042487048145,0.011664957067407715,215.8361267517792,1.7356849635920286,23770.50485669266
S275,283.29538552738245,492.54173369554695,79859.11093168106,4.5078251926757495,26.411079879628886,162.13673983014013,0.009152169012874257,281.8934405974012,1.747262130866651,33752.83126003336
A572,349.10953419259465,296.5298689379238,99469.02376491015,2.1904942535556047,21.564346412036763,335.44352250644,0.007387094802291797,284.9221061663577,1.0407401269341616,17785.351769837103
S275,275.3441998210106,344.4523346665581,26167.377640006776,3.084551523812816,29.808916793315014,75.96806584382048,0.008954944453486633,95.03515112000566,3.6244729513988028,34028.985908230934
S275,277.65989021876373,203.8919533210279,88252.2377246966,3.0212229670841038,41.232634391119554,432.8382571613478,0.014817764594795892,317.84294683385525,0.6414864805151946,19784.32043870402
A36,230.749567304942,474.2703140393385,38711.57136934574,1.4498570212557484,5.31654031862889,81.62343335310419,0.0030570267173321113,167.7644375306122,2.827001485060251,25292.98856880238
A572,336.3753338583752,488.74247334930016,51174.358574701444,3.642077143870864,42.559455479432295,104.70618242774975,0.0074519350014990455,152.1346942646142,3.212564206420989,36149.13344211129
A572,352.62164969534416,586.86074539993,54989.16550942951,3.441756541370534,17.972132105314227,93.70053448021278,0.005864690334714871,155.9438155794992,3.7632832261998366,45978.027088244286
S275,273.6893249097812,584.2772861084111,92016.469010128,2.106150215916087,32.52227458677733,157.4876710046445,0.0036047100683035908,336.2077386118741,1.737846036860306,42592.56846128908
S355,357.57942228341324,438.98544032822065,51981.62810405834,3.369243773428596,31.678856633573155,118.41310287009226,0.007675069521461759,145.3708599116711,3.019762286574854,40256.52026530646
S355,353.3301525104239,340.5386113085537,24068.62454738852,4.651921921789951,58.34759182545538,70.67810741020651,0.01366048303278878,68.11936195193093,4.999145640102412,35376.03244145902
A572,358.0867355179513,376.2318508185367,54306.65179947976,1.2609893418040237,56.46584603473299,144.3435787834795,0.0033516283617683958,151.65781474962594,2.480794355633195,39469.60931885301
S275,274.0453069845657,375.2865049756912,38274.175919680754,1.4194972888604624,7.392690181077182,101.98655004170728,0.0037824362721287008,139.6636794872622,2.6870730196530346,29468.380398581674
A572,354.29494109168326,214.76906242440452,107700.62650056688,3.126577650293168,13.022166059796376,501.4717915364364,0.014557858636616603,303.9857870076008,0.7065102106863783,18287.30401149421
S355,343.9691273660815,283.4296543214376,110249.39490393856,1.58693559162736,-7.6892627680331955,388.9832740610293,0.005599045715335121,320.52119255052116,0.8842774234866322,27968.813082228997
A572,353.03328443646285,564.6189506153373,33960.41222900938,4.934812878777436,55.41099156970472,60.147489190715945,0.008740076601041003,96.19606344829337,5.869460042081943,50443.743042756694
A572,354.24645207379365,302.3065892326215,89670.59637011569,1.2097568755281154,23.636319508004256,296.6213756628215,0.004001754902527848,253.13054187325005,1.194271489309241,27052.0272878664
A572,324.5824257361702,216.0108239098253,77438.11461948635,3.0292234115496703,23.14148020432652,358.49182563098435,0.014023479734581418,238.57765695062693,0.9054109536943278,24247.160358429624
A572,338.42011338535315,430.8799352817554,20832.0761819,1.7921224451854587,-1.062159754204794,48.347751835503225,0.004159215360106237,61.55685007462566,6.99970733979074,28477.77933202168
S275,266.34771941048234,590.2737790392421,41507.78111889244,5.709992973992049,22.061286629669873,70.31954085179338,0.009673465393102685,155.8405726572888,3.7876771688802857,39989.78394278568
S355,374.2917618860339,377.3210280289213,62529.51175505001,1.7970961328190969,38.22769748943212,165.71965808981412,0.004762777580160073,167.06088170353397,2.2585839616153516,38162.527723826504
S355,355.1156439665075,383.26178177027407,84946.00743913618,3.6108721918210804,12.067040490150244,221.63965070238223,0.009421425155262222,239.20660461567223,1.602220734607441,27300.62537895977
S275,298.33415288330815,416.0953613546086,31338.56974472205,2.5940997099450445,-8.788450640424601,75.31583539575776,0.006234387476706997,105.0451966087167,3.9611079305655834,35307.150497251685
A992,350.2233913044377,571.3446478761691,104776.51390212559,1.5082702296577157,12.278149785325212,183.38583251213797,0.002639860608241161,299.17051945581443,1.909762529126982,48647.74045581005
A36,246.86420123108084,382.1129112411004,61214.44636629943,1.722323395829128,-3.420036784178631,160.1998900468327,0.0045073677050980355,247.9680976870306,1.5409760965435917,26992.194086539912
S355,350.2031594772795,472.1299140623747,67600.52803360496,5.317904096568586,32.36113414874642,143.1820480340799,0.011263645742781762,193.0323191101614,2.4458594096511654,55256.895986497875
S355,343.40217231947565,511.3728254373482,25981.35918107423,3.139678280183357,22.17626178285161,50.80707829723616,0.006139704974542142,75.65869198085072,6.75894351394255,41478.257014973984
S355,361.4271567673988,557.2640417616282,40871.39477800208,1.197300627149966,9.425355923801682,73.34296081404976,0.0021485337962324795,113.08335307052039,4.927905183480988,48450.137975231926
A36,248.33140741565532,484.26895985931475,80027.64315854321,3.626719608258839,43.911764710681624,165.25453785390684,0.007489060643722528,322.26146499702924,1.50272065530323,28198.89012129729
A572,338.9522468085051,473.20531369656396,72846.57675491736,4.163444105004003,37.08323654636129,153.94285449978943,0.008798388320030047,214.91693134010367,2.201805649959341,48955.385806656705
A572,328.38390177644345,250.24757499444075,118685.10481429791,2.9986487327004134,36.698993005776984,474.27074894505773,0.011982728435098835,361.4218120079958,0.6923975440334089,19177.614263436415
A36,257.28891023287696,583.1011137527778,39649.5669204655,3.8212815953126222,43.319471535287704,67.99775542407222,0.006553377287721598,154.10523090395907,3.783785341564272,36424.72707677293
A572,348.42330080876104,436.49893303354594,43434.337617186975,2.346866217690364,3.035105878310077,99.50617133318158,0.005376568051106786,124.65968124510353,3.5015245400420194,34285.48566799713
A36,233.6120268464375,331.19118816389107,27825.26015687646,3.2886981034635805,50.4685640346808,84.01570196096834,0.009929908225203616,119.1088512543368,2.780575789927554,11179.104412646735
S275,274.9173804895525,250.97826349211928,34182.930629315306,3.219072359020402,51.270378707418814,136.1987693822284,0.012826100213740147,124.33892163691097,2.018501207731356,13657.24816615181
A572,353.49988488424134,304.0358108379575,118794.20706289516,2.101177451562392,14.226016891993059,390.72439110210314,0.006910953830640235,336.0516145621831,0.9047295048234284,28011.354452548174
S355,350.98229955054575,549.5865359409415,93238.01343099574,5.118459161307354,45.08318603767654,169.6511965515383,0.009313290676861456,265.64876220365727,2.068846590444889,51197.290699812904
A572,349.4967442421905,533.2964032544505,43347.232178117236,1.3148951233854298,-7.787384167534506,81.28168859491645,0.0024655990840389314,124.02757076351743,4.2998214023822445,45380.85724485792
A992,337.2613466267315,265.63538757476556,57781.906597047586,1.4331634643231352,38.38765802393238,217.52337715465086,0.005395227937843025,171.3267979713029,1.550460235761012,23621.36959784039
A36,232.36984495654832,443.304760238854,87702.45674764362,1.4379741599537672,0.8471515373772363,197.83784117361895,0.003243759798967605,377.42615339801694,1.1745470107138134,24003.174714596644
A992,357.68040015052327,545.9021860736191,58104.6435303805,3.9564407823326517,1.180684943670757,106.4378289969783,0.007247526907318696,162.44849733429123,3.3604631315871503,43476.68569627765
A572,351.7678743574434,279.15813749302777,102434.45837328983,3.6109393274840986,22.467655498320973,366.94061399463317,0.012935103235435095,291.1990145785816,0.9586506942580859,19234.588917013916
S355,353.0347792737379,492.07570891680587,108147.03993577087,4.2222598228461825,14.985969853763144,219.77723747801386,0.008580508540323072,306.3353705780791,1.6063300427509237,42355.90092532015
S275,269.7012888832238,335.41610090600057,44456.13891722119,3.0147901729661766,25.63967564096106,132.54026505328648,0.008988209465266735,164.83472919727114,2.034863056708036,23573.657889755705
A992,318.56585320688,505.99799986468605,74666.80929349814,4.205363712756151,45.79739122714184,147.563447510594,0.008311028331892121,234.38422085059045,2.158839865705965,32308.19323497822
S355,349.042500455545,202.21100590312489,52680.88244138911,1.2316384965049485,30.76688345296011,260.52430828927004,0.006090857869007393,150.9297073354501,1.3397694163263638,16089.170183030343
A572,339.7627723246368,465.56201649252193,91691.63862584333,3.3385110324076646,39.452678737094864,196.94828052476254,0.0071709265664744995,269.869585765664,1.7251370330289226,45360.71427076851
A36,237.2323996743291,521.7082591850929,57678.14486023584,4.647887156453152,44.20268501022474,110.55631925461364,0.0089089775264688,243.12928984158987,2.145805877708154,42530.81358921803
A992,350.4016214268189,431.6501973718401,73138.04670274834,4.182673443128155,19.144393872184477,169.43823296747948,0.009689960687137227,208.72633638204542,2.0680198045624802,45138.236393915184
S355,343.6428772139303,391.6662408302301,73530.72595749909,3.7272289927007627,46.59952680882639,187.73822783815416,0.009516339689629647,213.97424720001837,1.8304363536987194,29283.700016141825
A572,351.2860196919383,207.42607640443484,21796.389275680944,5.885415291413543,3.4435563705103966,105.08027560229611,0.028373555501952846,62.04741451081764,3.343025298310717,20193.313614941093
A992,350.9761635699483,217.19897390290876,40555.88351370388,1.3324195683979276,44.490108817578104,186.72226109057482,0.006134557380522154,115.55167479520652,1.8796696308197423,26299.889822416782
S275,275.23604504782406,245.16755145206207,30047.994723560318,3.6197218935304485,30.879396219704745,122.56105893946426,0.014764278029828173,109.17172828267927,2.2457055073567007,18434.58198363807
S355,356.8278079832307,458.0945661750901,23966.082424127493,3.1872282252217117,23.129858958025082,52.316888681380526,0.006957577016976684,67.1642789265286,6.820508959475355,49188.987227425896
S275,276.4691600491524,201.7310352173269,119366.71802701232,1.1490107033896815,34.152730477711636,591.712216706851,0.005695755748002981,431.7541891681176,0.46723584919004996,9607.20524230618
S355,374.67016967288845,514.5231281099493,75210.15486876824,2.26122660753406,11.85124883627212,146.1744881032762,0.004394800707677527,200.73697069193318,2.5631707320101844,50834.07200908346
S355,355.40907012667276,501.3284278839437,30068.133703038573,4.067204511099742,22.633786057922904,59.97691738717692,0.008112854338356592,84.60148102669937,5.925764204124624,43283.77412924739
S355,340.998418869713,280.00341069139677,64926.34243793193,4.007605091626741,20.268844072053888,231.8769699183769,0.014312700983645113,190.40071403597526,1.4706006335590294,28679.01430100044
A992,354.908659999097,382.09883037619875,101095.04871086357,1.0136226943362727,42.03308933782647,264.5782731429184,0.002652776228962286,284.84807530794205,1.3414127161053182,33707.86359684701
S355,354.9069508757998,549.6962147568929,20919.24278169828,1.2738330576556214,23.521672077999938,38.05600660894121,0.002317340057033107,58.9428939897517,9.325911531464126,51722.74557003594
S275,278.70892473155664,524.064708740442,86551.69088862967,4.952179209647074,50.68148719743684,165.15458767802062,0.009449556757121346,310.54509995327004,1.687563928135726,39215.59749098341
S355,362.57323274203947,473.65866659473636,33365.65858667153,5.3175794883547,-5.7894452084464385,70.44241125481038,0.011226606548940095,92.02460516551768,5.147087191983083,38252.102332651746
A36,255.42942184923987,275.9869914851226,92439.0929875543,5.3965401637970105,2.3503694411288,334.94003644928074,0.01955360335919281,361.8968101572649,0.7626123904357998,23225.152626491556
S355,360.4552171438931,442.4929952307491,58966.60863911246,3.0775762429662175,20.268021740999487,133.25998213454847,0.006955084659275426,163.58927776476904,2.704902187214408,43221.311380005805
A572,359.0781550639317,421.47939128031373,85440.54913238509,5.706116711971573,46.3597245446397,202.71584067929209,0.013538305383421701,237.94415763658168,1.7713374241533184,31066.459591907682
A36,257.1438702209667,448.2719212445652,24490.922913975104,5.933048685485474,20.146250012563193,54.63407756162695,0.013235378805375947,95.24210276888877,4.706657121297779,22444.001458863175
A36,245.38400139272227,577.9473140093729,85154.09084519108,5.582313087172815,7.839100923865811,147.33884695207718,0.009658861546473566,347.0238090579797,1.6654399465507888,31060.441386477283
A36,263.8686685554042,202.6733695732989,43811.20660179264,3.6443731717815258,16.519118110971746,216.16656738885405,0.01798150975362109,166.03413676070318,1.2206728900900787,13769.43906787859
A36,245.6140291373993,483.80703040975766,50881.77229223325,4.883195240335803,-0.7954795087057072,105.16955954348,0.01009327052606079,207.16150649427846,2.335409886696879,25127.422464903917
S355,348.81611134047967,318.566715344489,34696.13408008854,2.470441817013172,8.47818431292621,108.9132430001958,0.007754864830563689,99.46826695233013,3.2026969515530133,38174.99535646804
S355,365.61097477806726,490.7864873057961,81744.6138560762,2.498052288758649,26.891933245024184,166.55840364476722,0.005089896224469967,223.58358882880012,2.1950917322540855,46363.44035196589
S275,261.8218292546146,506.0323777304755,103721.68873526208,2.003767278812124,38.51058202086314,204.9704590058991,0.003959761009362481,396.15370891934134,1.2773637260922528,38742.01951690861
A572,352.0989063301101,292.0766083020974,102598.47367982789,3.540041384191113,-9.163599792840987,351.2724770266758,0.012120249563188632,291.3910603960717,1.0023526730885082,28951.952639420142
S275,272.0394378674163,289.6304843812503,38927.94004521008,1.5052779684898656,8.743017500897963,134.4055344463255,0.0051972359598322455,143.09667874031692,2.0240196133891684,13136.334934631013
S355,349.98045946191144,255.3667798499223,103725.10869502598,2.553905380686996,48.378220774502445,406.1809008829758,0.010000930356673302,296.3740000070331,0.8616369176913707,29930.854254472895
A36,259.51117037749714,297.63383990445425,97286.37688606433,5.459864705272395,-5.363533723998723,326.865980418406,0.018344233663165142,374.8831957581903,0.793937533803025,22882.76224109024
A992,372.910948803349,256.80429950433984,43944.24224201009,2.436707352018662,16.401288912454557,171.1195736474321,0.009488576930844895,117.84111564174981,2.1792419233797284,19276.802926589622
A992,357.88778202398424,406.1643153702049,110812.00813550685,3.5918340496353176,50.92327222045578,272.82556330559345,0.008843302854810086,309.62780430453665,1.3117824359556518,34839.426668422035
A36,265.34703170374945,343.43124668345854,94139.34772438042,3.2198271033074226,3.0746615218852824,274.11410182821515,0.009375463457101052,354.7782205059059,0.9680167125076989,20851.383860606456
S355,343.43226399502805,251.42644417533418,41910.8735659978,3.1982456288446133,7.4461826415915695,166.69238473885795,0.012720402737805463,122.03534134639298,2.0602756660602863,29099.806014262256
A992,348.5361664970094,261.2300906930367,54602.98787959533,1.1912244052790202,33.169131624600624,209.02258133714616,0.00456005815455154,156.6637644190186,1.6674570004225173,25612.05337917259
S355,366.5589303842956,549.547823567454,40567.256889796525,1.823171408023896,8.106361434815195,73.81933864545115,0.0033175846210955137,110.67049122842633,4.965621978067984,39468.45187576731
A572,326.4371446985478,438.95783151486603,68276.85798750207,4.741548001481455,45.74851419540739,155.54309112534824,0.010801830292258664,209.1577478125326,2.098692666686689,29802.8217287607
S355,369.04232623637654,484.8143198022911,57247.83641501196,5.008626286240046,42.25986837573008,118.08198330106632,0.010331019694885623,155.1253944197825,3.1253059604821525,46720.410286855506
A36,246.1387434693534,242.31959711630404,74474.03216629135,2.3099436189609968,-6.8636540841279725,307.33804881058256,0.009532632302340421,302.5693197120106,0.8008729944825436,13728.512179338864
S275,271.49346855609497,252.51930406916324,44865.15332426964,4.388196256780829,38.14340976791546,177.67019234292437,0.017377666523185623,165.2531589908203,1.5280755031326845,21911.426863050074
A572,355.26566753756777,438.1169746912352,116020.35948086072,3.1478579432511067,44.45988355998573,264.8159422780333,0.007184971423372885,326.5735197127994,1.341556948881009,39039.10900341822
S275,257.74561661361093,229.5286050403126,44711.027430473536,4.564859701348672,14.359012433884757,194.79501224965333,0.019887977363635942,173.46959384958345,1.323163327628116,21436.18290195027
S355,342.0054809211223,220.47231160488266,29797.310801915184,2.7083789228662867,19.926388676886788,135.1521675670374,0.0122844401782301,87.12524349511061,2.5305216118822713,30282.63422635108
S355,356.9414796552801,258.5802031715219,55550.24770121153,5.037926893323811,53.922977319070064,214.82792193632798,0.019483034012399026,155.62844574651214,1.6615227501063508,30870.116558105718
A572,344.32533217400845,528.495789131133,59804.33233542831,1.6658386235211262,38.09441582407061,113.15952475940988,0.0031520376468085537,173.68554313978143,3.042831196985703,44823.27014541854
A572,350.29071674483765,309.75860920744975,89159.65977156663,5.0916277192073665,-9.132528779265012,287.8359377958568,0.016437405023979272,254.53046715055603,1.216980476542425,29272.87486753381
A992,350.4446911497909,414.61819709492136,117998.02161120658,3.1499418971816175,58.30409856686305,284.5944110460557,0.007597210926225894,336.70939977450126,1.2313828998317142,34997.42243312708
S275,269.45605696499024,203.15492196747022,31493.74842332673,3.124846278583425,36.84339791597926,155.02330988746414,0.015381592768319859,116.87897751513019,1.7381647776750226,9169.800955141172
S275,265.844669382196,249.53331854783215,90914.617662352,5.335177976023769,32.330031239720725,364.33859090013624,0.021380623666098074,341.9839783646257,0.7296637688733417,16847.15281357363
S355,364.6097356187495,263.0314366820882,50452.24950976197,1.7524171250987806,-1.0505870262694383,191.8107209775874,0.0066623866226941985,138.37329226588963,1.9008829838106558,22414.2671470285
S355,355.81251848226657,341.5801480369548,60299.11501618861,4.635054068494162,38.48427448390439,176.52991651512775,0.013569448034763147,169.46878449751304,2.0155933085244233,30965.69359579798
S355,368.91311967064496,536.0480106518448,72186.77365974148,3.8916540732253635,2.1737911802980587,134.66475432295877,0.007259898359650727,195.67418400350672,2.7394927613048754,50097.61761895948
A572,338.07909870007177,382.1372813836829,26496.60075156707,3.0620276821285644,7.3137970766821425,69.33791085660471,0.00801289963397775,78.37396885358369,4.875818935462899,38750.42211670727
S355,356.78968650912424,248.57515579161404,84546.4463367186,2.1042706598596967,3.3755679779670835,340.12428179908585,0.008465329743668159,236.9643785500971,1.0489979857418201,30654.441528689793
S275,271.0829984660669,288.0837992079878,70174.13211671035,3.3301892343497705,56.765010854709985,243.58930390961257,0.01155979351669642,258.8658547890987,1.1128690550659657,21392.561417843863
S275,287.502428953408,317.5105769523538,99907.55136144675,2.227246176500837,18.36362900480539,314.6589707984407,0.007014714904552807,347.5015905957356,0.913695319805682,21273.367955848753
A36,254.64263279820096,202.27859132890384,73607.7269073811,5.006096488347763,59.14970269331869,363.892819421979,0.024748523585513205,289.0628568300804,0.6997737223907986,4990.129684968194
A992,354.73922548809867,589.8411724493565,62587.13919147783,5.473913653200295,40.66365006149071,106.10846125166269,0.009280318005725997,176.43140282939362,3.343175664820415,60042.03177580258
A572,335.300202086864,467.322319680106,57138.62482986897,4.095405383238663,36.186042649071695,122.26812720818002,0.008763556138388752,170.41035011087303,2.742335306371092,46481.43426973742
S275,252.40997642328924,446.9267689318698,68130.77674024495,1.29776685526139,24.274901968469244,152.4428194423747,0.0029037572718299707,269.9210930791034,1.6557682240894485,30493.142636244807
A992,351.17864265099723,262.9030691721059,77972.53982522359,2.398928443945553,29.327425087933307,296.5828435200957,0.009124763934859684,222.0309846766878,1.1840827961688967,24145.527164269643
S355,352.10186682519867,557.1636885109704,25798.768137672116,1.1743935760258015,3.343730895169161,46.30374999243,0.002107807095549225,73.27075079235505,7.604176052323242,47334.49229048731
S275,275.41698722461155,488.00661925186677,74004.92483242857,4.834523874220871,26.384304598254815,151.6473791808009,0.009906676843097713,268.7013810519797,1.8161671419078524,29187.20060485474
S355,342.831689847687,407.9905869654798,119480.32692668766,2.3734432927982754,47.47885570386016,292.8506949519326,0.005817397186663753,348.5101595472994,1.1706705695335915,40939.768367723664
A36,240.05767296206295,580.4477138536561,103541.6273673405,5.833254666037946,57.90067437113133,178.3823502032875,0.010049578156334405,431.3197994871153,1.3457478987606635,40286.743388969546
S355,326.0930309619751,583.1088486955302,110085.60068195552,2.228472387378626,19.38214183141558,188.79082512334952,0.003821709089759022,337.58955337746033,1.7272716020437804,49427.36477311011
A572,363.17379164650663,243.95862448053762,94507.19783306927,3.206817827326239,41.851921439660074,387.3902717491703,0.01314492502224315,260.2258202735548,0.9374881563408398,20327.417068385937
S275,280.0474721613073,300.98914073272726,104907.79372505723,3.713306040445958,59.27490462888737,348.5434506695821,0.012337010004435024,374.6071796878436,0.8034793699990974,24518.00928908568
A572,330.1276367410444,327.4037445214218,34779.39901694102,1.6257026444742526,55.18674690679215,106.22785963483513,0.004965436931244028,105.35137064038763,3.1077312286614704,27412.034398221134
S275,276.3362612901464,243.79342492604965,65329.25400486796,2.8288002551074496,12.42145480444508,267.9697125740139,0.01160326721676565,236.41216574278616,1.031221993843135,23630.513704175537
A992,346.01470195541884,426.3571611748995,37520.241430956376,5.980854688808119,3.333338795335747,88.0019027417365,0.014027803994957793,108.4353965855201,3.9319002336902322,34997.7715697771
A572,338.99254464900673,491.3911489836469,86360.63644216591,5.8350081590664775,15.969135713033552,175.7472364343297,0.011874467358915865,254.75674260501455,1.9288641547184489,41560.648202811055
A992,367.51085009319104,401.7215091443675,110040.48496916327,1.5372280388045825,56.543316851244384,273.92231300619204,0.0038266012742975775,299.42105094655005,1.3416608747929324,35877.42859398026
S355,355.0599986310468,546.8994677742977,59390.186812390646,2.2204735636142674,24.156196348284347,108.59434011535853,0.004060112862517256,167.26803087188856,3.2695994860677877,49576.643515430245
A992,341.00396679253504,567.7512709138214,54682.15626560424,5.732205432036597,15.72038882904226,96.31357791166337,0.010096332189288371,160.356364120751,3.540559640565904,45132.89186286164
S275,267.31294560941524,567.5933605696507,66043.66324088647,3.441820728731713,52.04245336185251,116.35735691940339,0.006063884759464799,247.06496383974712,2.297344600174903,44681.687491638804
A36,229.33744141052105,372.7480759703586,88901.24789742393,3.845305246280982,35.88480489481358,238.50223147628927,0.010316096833687654,387.64384633683943,0.9615735668004459,27653.41437705243
A572,349.92415403707884,370.3652453585853,104521.91735743509,5.361031677546962,-4.829681567162688,282.2130819975768,0.014474985827453775,298.69877843974064,1.239928891886321,19928.70836157717
A36,257.5669644599457,448.9291147584708,93443.44483410059,2.7777056166872045,57.71573055857475,208.1474374509532,0.006187403590835589,362.79281789894293,1.2374255845481523,35240.917712737144
A36,243.6836703325529,525.4927036839322,52365.807061679225,1.6731962250296408,37.01697979480946,99.65087373158974,0.0031840522490603736,214.89255718372954,2.4453741468330366,33818.379211701074
A992,351.04296307620285,288.6799243691819,79187.11081784591,1.9309084602097095,-0.5238652244648279,274.30764709698514,0.006688752134146826,225.57669330251272,1.279741803742303,24952.961190729904
A36,241.0636509822757,307.89737730362145,42925.70924116853,3.7786093323089323,37.33100043861876,139.41563782415383,0.01227230113292845,178.06794623020397,1.7291005137194968,32723.371698574298
S355,347.5097189690883,240.6326517403782,50457.69712771522,3.9902107044413047,2.3635021873384723,209.68765777536584,0.016582166533020616,145.19794518956616,1.6572731206782254,21533.79270487223
A572,338.0912183398617,251.31972410510815,35067.80259848965,3.9112064697450495,30.341920840544404,139.53462157957577,0.015562672144703159,103.72290286238139,2.4229916167941896,16651.42007828651
A572,335.03409295410904,440.9363866618879,37264.73494659204,2.9681441348328264,6.570329254282964,84.51272354433024,0.006731456565204751,111.22669522380919,3.96430358534559,37833.61396530063
A36,243.68394253420246,278.3475223751626,69199.96962982416,4.97740512222881,26.81196993736738,248.60997158995724,0.01788198105647285,283.97426974537535,0.9801857140956539,22102.20455968321
A992,345.1705076027916,504.9239766565909,98738.82995982112,5.277678393302188,11.450654523571206,195.55187419229134,0.010452421824467338,286.0581300689971,1.7651096877924897,34076.642062937884
A36,264.18111918791953,314.83199414626426,98471.1851215831,5.781333379836887,21.766774960934193,312.77375537581315,0.018363233366781022,372.7411914382032,0.8446396625269689,20205.885592633545
A992,338.11137165675405,213.2788948200795,21475.085744763914,2.258568370020055,35.26541779525857,100.69015859670567,0.010589741530334573,63.514828381948426,3.357938614547144,25768.856903984375
A992,350.24317900300804,223.1689928273941,30652.74126693624,4.022078214282669,6.847719240009738,137.35215129390323,0.018022567397584083,87.51845319069862,2.5499650038503225,17998.794619230604
